,timestamp,bead_x,bead_y,bead_z,time_w_offset
2986,12.44165,0.000989,0.025765,0.139162,0.041649999999998855
2987,12.445801,0.00057,0.010771,0.140503,0.045801
2988,12.450073,-6.90E-05,-0.003293,0.137222,0.050073
2989,12.454224,-0.000637,-0.015359,0.129412,0.054223999999999606
2990,12.458374,-0.000903,-0.028806,0.119677,0.058373999999998816
2991,12.462524,-0.001299,-0.038279,0.110215,0.062524
2992,12.466675,-0.001669,-0.040868,0.103695,0.066675
2993,12.470825,-0.001147,-0.039478,0.102426,0.070825
2994,12.474976,-0.000919,-0.040853,0.108522,0.074976
2995,12.479248,-0.001705,-0.041899,0.120346,0.079248
2996,12.483398,-0.001322,-0.038935,0.132774,0.083398
2997,12.487549,-0.000778,-0.039589,0.140293,0.087549
2998,12.491699,-0.001644,-0.041919,0.14064,0.091699
2999,12.49585,-0.001675,-0.038115,0.13592,0.09585
3000,12.5,-0.000493,-0.03017,0.125711,0
3001,12.50415,-0.00081,-0.021391,0.115426,0.00415
3002,12.508301,-0.000746,-0.00741,0.106554,0.008301
3003,12.512573,0.000359,0.008594,0.101336,0.012572999999999723
3004,12.516724,0.000837,0.019795,0.101445,0.016724
3005,12.520874,0.000781,0.030903,0.10535,0.020874
3006,12.525024,0.001149,0.039602,0.111925,0.025024000000000157
3007,12.529175,0.0015,0.040479,0.119494,0.029175000000000395
3008,12.533325,0.001283,0.037481,0.127224,0.033324999999999605
3009,12.537476,0.001134,0.034362,0.134138,0.037476
3010,12.541748,0.000999,0.025834,0.139148,0.041748
3011,12.545898,0.000496,0.01078,0.140466,0.045898
3012,12.550049,-0.000206,-0.00327,0.137202,0.050048999999999566
3013,12.554199,-0.00054,-0.015082,0.129407,0.054199
3014,12.55835,-0.000911,-0.028801,0.119711,0.05835
3015,12.5625,-0.001409,-0.038517,0.110214,0.0625
3016,12.56665,-0.001607,-0.040998,0.103686,0.06665
3017,12.570801,-0.001144,-0.039281,0.102384,0.070801
3018,12.575073,-0.001014,-0.04085,0.10845,0.075073
3019,12.579224,-0.00166,-0.042131,0.120274,0.079224
3020,12.583374,-0.0013,-0.038928,0.132698,0.083374
3021,12.587524,-0.000849,-0.039287,0.140262,0.087524
3022,12.591675,-0.00161,-0.041952,0.140649,0.091675
3023,12.595825,-0.001544,-0.038353,0.134956,0.095825
3024,12.599976,-0.000551,-0.030193,0.125743,-2.40E-05
3025,12.604248,-0.00078,-0.02121,0.115498,0.004248
3026,12.608398,-0.00075,-0.007575,0.106616,0.008398
3027,12.612549,0.000315,0.008472,0.101367,0.012548999999998145
3028,12.616699,0.000658,0.019787,0.101448,0.016699
3029,12.62085,0.000651,0.030649,0.105294,0.02085
3030,12.625,0.001244,0.039464,0.111852,0.025
3031,12.62915,0.001269,0.040567,0.119452,0.02915
3032,12.633301,0.00116,0.03744,0.12718,0.033301
3033,12.637573,0.001087,0.034092,0.135145,0.037573
3034,12.641724,0.000853,0.02583,0.139125,0.041724
3035,12.645874,0.000346,0.010874,0.140433,0.045874
3036,12.650024,-1.70E-05,-0.003022,0.137225,0.050023999999998736
3037,12.654175,-0.00064,-0.014907,0.129486,0.054174999999998974
3038,12.658325,-0.001051,-0.028854,0.1198,0.058324999999998184
3039,12.662476,-0.001185,-0.038433,0.11029,0.062476
3040,12.666748,-0.001458,-0.040842,0.103723,0.066748
3041,12.670898,-0.001311,-0.039381,0.102403,0.070898
3042,12.675049,-0.001001,-0.040951,0.10843,0.075049
3043,12.679199,-0.001448,-0.042022,0.120232,0.079199
3044,12.68335,-0.001401,-0.038852,0.132659,0.08335
3045,12.6875,-0.000996,-0.039459,0.140249,0.0875
3046,12.69165,-0.001425,-0.042069,0.140629,0.09165
3047,12.695801,-0.001451,-0.038195,0.134985,0.095801
3048,12.700073,-0.000708,-0.030098,0.125769,7.299999999865747e-05
3049,12.704224,-0.000706,-0.021399,0.115494,0.004224
3050,12.708374,-0.000574,-0.007712,0.106611,0.008374
3051,12.712524,0.000196,0.00859,0.101369,0.012523999999999091
3052,12.716675,0.000649,0.019731,0.101453,0.016675
3053,12.720825,0.00062,0.030456,0.105279,0.020825
3054,12.724976,0.001052,0.039417,0.111796,0.024975999999998777
3055,12.729248,0.00126,0.040655,0.119407,0.029247999999999053
3056,12.733398,0.001124,0.037357,0.127159,0.033398
3057,12.737549,0.001071,0.034149,0.134041,0.037549
3058,12.741699,0.000847,0.02591,0.13911,0.041698999999999486
3059,12.74585,0.000364,0.011078,0.140387,0.045849999999999724
3060,12.75,9e-06,-0.003006,0.137234,0.049999999999998934
3061,12.75415,-0.000652,-0.014939,0.129526,0.054149999999998144
3062,12.758301,-0.001004,-0.028719,0.119833,0.058301
3063,12.762573,-0.001073,-0.038355,0.110359,0.062573
3064,12.766724,-0.001393,-0.040899,0.103793,0.066724
3065,12.770874,-0.001365,-0.039372,0.102425,0.070874
3066,12.775024,-0.000951,-0.040869,0.10841,0.075024
3067,12.779175,-0.001398,-0.042,0.120189,0.079175
3068,12.783325,-0.001477,-0.038912,0.132617,0.083325
3069,12.787476,-0.000984,-0.039441,0.140245,0.087476
3070,12.791748,-0.001389,-0.042058,0.140659,0.091748
3071,12.795898,-0.001472,-0.038227,0.135035,0.095898
3072,12.800049,-0.000706,-0.030163,0.125829,4.8999999998855515e-05
3073,12.804199,-0.000688,-0.021442,0.115561,0.004199
3074,12.80835,-0.00063,-0.00779,0.106663,0.00835
3075,12.8125,0.00017,0.008545,0.101403,0.0125
3076,12.81665,0.000679,0.019756,0.101455,0.01665
3077,12.820801,0.000569,0.030459,0.105271,0.020800999999998737
3078,12.825073,0.000912,0.039415,0.111762,0.025072999999999013
3079,12.829224,0.001247,0.040575,0.119374,0.029224
